,start_time,end_time,wav_file,emotion,val,act,dom
5739,305.5025,307.16,Ses03F_impro02_F042,sad,1.5,2.0,1.0
5740,308.9325,311.22,Ses03F_impro02_F043,sad,2.0,2.5,2.0
5741,10.0719,11.88,Ses03F_impro02_M000,neu,2.5,2.0,2.0
5742,25.8175,33.2575,Ses03F_impro02_M001,hap,4.0,2.5,2.5
5743,43.94,45.94,Ses03F_impro02_M002,xxx,3.5,2.5,1.5
5744,50.31,53.0775,Ses03F_impro02_M003,xxx,4.0,2.0,1.5
5745,76.0425,77.41,Ses03F_impro02_M004,sur,1.5,3.5,2.0
5746,81.9,86.2325,Ses03F_impro02_M005,sur,1.5,4.0,2.0
5747,89.93,93.4225,Ses03F_impro02_M006,fru,1.5,3.5,2.5
5748,94.98,98.1925,Ses03F_impro02_M007,ang,1.5,4.0,2.0
5749,99.5,102.77,Ses03F_impro02_M008,xxx,2.0,3.5,2.0
5750,111.5275,112.81,Ses03F_impro02_M009,fru,2.0,3.0,1.5
5751,114.46,119.0325,Ses03F_impro02_M010,fru,2.0,3.5,2.5
5752,127.8,129.2625,Ses03F_impro02_M011,fru,1.5,3.0,2.5
5753,135.095,136.49,Ses03F_impro02_M012,fru,1.5,2.5,2.0
5754,141.8225,147.9025,Ses03F_impro02_M013,xxx,2.0,3.0,2.0
5755,150.755,152.9,Ses03F_impro02_M014,sad,1.5,3.5,1.5
5756,153.75,155.835,Ses03F_impro02_M015,fru,1.5,2.0,2.5
5757,158.135,161.2675,Ses03F_impro02_M016,sad,2.0,2.5,2.0
5758,170.23,171.8775,Ses03F_impro02_M017,sad,2.0,2.0,2.0
5759,182.25,186.34,Ses03F_impro02_M018,sad,2.0,3.0,2.0
5760,189.92,195.42,Ses03F_impro02_M019,sad,2.0,2.0,1.5
5761,204.38,208.49,Ses03F_impro02_M020,sad,1.5,2.0,2.0
5762,209.085,211.16,Ses03F_impro02_M021,sad,1.5,2.5,1.5
5763,217.97,220.0175,Ses03F_impro02_M022,fru,2.0,2.5,2.0
5764,220.605,226.66,Ses03F_impro02_M023,xxx,2.0,3.0,2.5
5765,226.695,229.12,Ses03F_impro02_M024,sad,2.0,2.0,3.0
5766,242.01,244.31,Ses03F_impro02_M025,sad,1.5,2.5,2.5
5767,244.41,249.005,Ses03F_impro02_M026,xxx,2.0,3.0,3.0
5768,249.0675,255.595,Ses03F_impro02_M027,ang,2.0,3.5,2.5
5769,264.3225,269.64,Ses03F_impro02_M028,sad,1.5,2.0,2.0
5770,277.86,282.62,Ses03F_impro02_M029,sad,1.5,2.0,2.0
5771,289.64,294.12,Ses03F_impro02_M030,xxx,1.5,2.5,2.5
5772,311.35,313.62,Ses03F_impro02_M031,sad,1.5,2.0,1.5
5773,9.1916,20.3925,Ses03F_impro03_F000,xxx,4.5,4.5,4.5
5774,20.422,23.3725,Ses03F_impro03_F001,xxx,4.0,3.5,3.5
5775,24.4325,35.9275,Ses03F_impro03_F002,xxx,4.0,4.0,4.5
5776,36.365,52.1291,Ses03F_impro03_F003,xxx,4.5,4.5,4.5
5777,52.1844,57.3954,Ses03F_impro03_F004,exc,3.5,4.0,3.5
5778,57.4608,60.2412,Ses03F_impro03_F005,exc,3.5,3.0,3.0
5779,60.2739,67.3326,Ses03F_impro03_F006,exc,4.0,4.5,4.5
5780,67.466,72.6274,Ses03F_impro03_F007,exc,4.0,4.5,4.0
5781,72.6493,77.981,Ses03F_impro03_F008,exc,4.0,4.0,3.5
5782,78.3325,86.6601,Ses03F_impro03_F009,exc,4.0,4.0,3.5
5783,86.8517,91.0215,Ses03F_impro03_F010,xxx,4.0,4.0,3.5
5784,91.0978,100.3984,Ses03F_impro03_F011,exc,4.5,4.0,4.5
5785,102.1865,105.5993,Ses03F_impro03_F012,exc,4.5,4.5,4.5
5786,105.6538,109.4775,Ses03F_impro03_F013,exc,3.5,4.0,3.5
5787,109.6125,111.99,Ses03F_impro03_F014,hap,4.0,3.5,4.0
5788,112.31,119.3266,Ses03F_impro03_F015,hap,4.0,4.0,4.0
5789,119.3484,121.015,Ses03F_impro03_F016,exc,4.0,3.0,3.0
5790,121.06,122.9466,Ses03F_impro03_F017,exc,4.0,2.5,3.0
5791,123.0011,125.3344,Ses03F_impro03_F018,hap,3.5,3.0,3.0
5792,129.4075,135.3764,Ses03F_impro03_F019,hap,3.5,3.5,3.0
5793,138.7565,142.0166,Ses03F_impro03_F020,hap,3.0,4.0,4.0
5794,142.1038,147.948,Ses03F_impro03_F021,hap,3.5,3.5,3.5
5795,148.177,151.5025,Ses03F_impro03_F022,xxx,3.5,3.0,3.0
5796,153.1175,162.0575,Ses03F_impro03_F023,xxx,4.0,3.5,3.0
5797,164.6825,167.9625,Ses03F_impro03_F024,exc,4.5,4.5,4.0
5798,2.1064,8.98,Ses03F_impro03_M000,exc,4.5,4.0,4.0
5799,10.32,14.51,Ses03F_impro03_M001,exc,4.5,4.5,4.0
5800,16.5675,19.0675,Ses03F_impro03_M002,exc,4.0,3.0,3.5
5801,20.06,21.4825,Ses03F_impro03_M003,xxx,3.5,2.5,2.5
5802,22.8625,25.32,Ses03F_impro03_M004,xxx,4.0,3.5,3.5
5803,29.9407,31.5653,Ses03F_impro03_M005,exc,4.0,3.0,4.0
5804,35.3225,41.09,Ses03F_impro03_M006,exc,4.5,3.5,4.0
5805,45.0201,50.9625,Ses03F_impro03_M007,exc,4.5,4.0,3.5
5806,59.05,61.755,Ses03F_impro03_M008,xxx,3.5,3.5,2.5
5807,69.6325,71.1625,Ses03F_impro03_M009,sur,3.5,2.5,3.0
5808,77.245,78.5916,Ses03F_impro03_M010,exc,4.0,2.5,3.5
5809,93.12,95.785,Ses03F_impro03_M011,xxx,4.5,4.0,4.0
5810,99.085,104.2582,Ses03F_impro03_M012,xxx,4.5,4.0,4.0
5811,110.8983,112.9591,Ses03F_impro03_M013,xxx,3.5,3.0,3.0
5812,118.3671,119.85,Ses03F_impro03_M014,xxx,3.5,3.0,3.0
5813,124.86,129.7394,Ses03F_impro03_M015,hap,4.0,2.5,3.5
5814,135.1256,140.4356,Ses03F_impro03_M016,xxx,3.0,3.5,3.5
5815,146.67,148.6225,Ses03F_impro03_M017,xxx,3.0,3.0,2.5
5816,149.6825,153.61,Ses03F_impro03_M018,xxx,4.0,2.5,2.5
5817,154.7025,158.555,Ses03F_impro03_M019,xxx,4.0,3.0,2.5
5818,160.14,163.2,Ses03F_impro03_M020,xxx,3.5,3.0,3.0
5819,163.3825,168.8625,Ses03F_impro03_M021,exc,4.0,4.0,3.0
5820,12.94,15.58,Ses03M_impro08b_F000,xxx,2.0,2.0,3.0
5821,17.54,25.32,Ses03M_impro08b_F001,fru,1.5,4.0,4.5
5822,30.88,36.94,Ses03M_impro08b_F002,fru,1.5,3.5,4.5
5823,37.94,42.03,Ses03M_impro08b_F003,fru,2.0,3.0,3.5
5824,44.69,49.21,Ses03M_impro08b_F004,fru,1.5,4.5,4.5
5825,49.65,52.01,Ses03M_impro08b_F005,ang,1.5,3.5,4.0
5826,52.26,58.7975,Ses03M_impro08b_F006,ang,1.5,2.5,4.0
5827,58.86,65.3,Ses03M_impro08b_F007,fru,2.0,4.0,4.5
5828,69.82,77.46,Ses03M_impro08b_F008,fru,1.5,3.5,4.5
5829,78.18,83.7,Ses03M_impro08b_F009,fru,1.5,3.5,4.0
5830,86.87,93.38,Ses03M_impro08b_F010,fru,2.0,3.5,4.5
5831,104.39,114.79,Ses03M_impro08b_F011,fru,1.5,4.0,4.5
5832,120.26,126.69,Ses03M_impro08b_F012,fru,2.0,4.0,4.0
5833,127.63,135.86,Ses03M_impro08b_F013,fru,1.5,4.0,4.5
5834,138.34,142.61,Ses03M_impro08b_F014,fru,2.0,3.5,4.0
5835,151.39,155.52,Ses03M_impro08b_F015,fru,1.5,4.0,4.0
5836,156.72,158.38,Ses03M_impro08b_F016,fru,2.5,3.0,2.5
5837,160.45,165.96,Ses03M_impro08b_F017,xxx,2.0,3.5,4.5
5838,168.03,169.75,Ses03M_impro08b_F018,xxx,2.0,3.5,3.5
5839,170.26,174.57,Ses03M_impro08b_F019,xxx,2.5,3.5,4.5
5840,176.8925,178.0375,Ses03M_impro08b_F020,xxx,2.0,2.5,3.0
5841,192.12,196.91,Ses03M_impro08b_F021,neu,2.5,3.0,3.0
5842,197.06,199.19,Ses03M_impro08b_F022,xxx,2.5,2.5,3.5
5843,203.4325,204.7875,Ses03M_impro08b_F023,neu,3.0,2.5,2.5
5844,207.0,209.66,Ses03M_impro08b_F024,neu,4.0,2.5,2.5
5845,15.12,17.52,Ses03M_impro08b_M000,neu,3.0,3.0,3.0
5846,24.13,31.92,Ses03M_impro08b_M001,neu,2.5,3.5,3.5
5847,34.92,39.08,Ses03M_impro08b_M002,neu,2.5,2.5,3.0
5848,42.08,45.59,Ses03M_impro08b_M003,neu,3.0,2.5,3.0
5849,48.48,52.79,Ses03M_impro08b_M004,neu,2.0,2.5,3.0
5850,64.77,75.67,Ses03M_impro08b_M005,neu,3.0,3.0,4.0
5851,75.98,78.5,Ses03M_impro08b_M006,neu,2.5,2.5,3.5
5852,83.15,88.98,Ses03M_impro08b_M007,neu,2.5,3.0,3.5
5853,92.73,98.39,Ses03M_impro08b_M008,neu,2.5,2.5,3.0
5854,98.5,106.5,Ses03M_impro08b_M009,neu,3.0,3.0,3.0
5855,113.68,122.84,Ses03M_impro08b_M010,neu,3.0,3.5,4.0
5856,123.0,130.19,Ses03M_impro08b_M011,neu,3.0,3.0,3.0
5857,132.68,138.85,Ses03M_impro08b_M012,neu,3.0,2.5,4.0
5858,142.13,146.51,Ses03M_impro08b_M013,neu,3.0,3.0,3.0
5859,146.55,153.83,Ses03M_impro08b_M014,neu,3.0,2.5,4.0
5860,154.71,157.39,Ses03M_impro08b_M015,neu,2.5,3.5,4.0
5861,157.48,160.87,Ses03M_impro08b_M016,neu,3.0,3.0,3.0
5862,164.97,170.84,Ses03M_impro08b_M017,neu,3.0,3.0,3.5
5863,174.59,177.5,Ses03M_impro08b_M018,neu,3.0,2.5,3.0
5864,178.1425,188.83,Ses03M_impro08b_M019,neu,3.0,3.5,4.0
5865,188.85,191.06,Ses03M_impro08b_M020,neu,3.0,2.5,3.0
5866,198.82,201.91,Ses03M_impro08b_M021,neu,3.0,2.5,3.0
5867,204.39,208.88,Ses03M_impro08b_M022,neu,3.5,3.0,3.5
5868,4.1,10.68,Ses03F_impro01_F000,xxx,2.6667,3.6667,3.3333
5869,10.73,13.92,Ses03F_impro01_F001,xxx,3.0,3.3333,2.6667
5870,18.22,20.075,Ses03F_impro01_F002,neu,2.6667,2.3333,2.3333
5871,27.205,32.43,Ses03F_impro01_F003,fru,2.3333,3.6667,3.6667
5872,32.47,36.102,Ses03F_impro01_F004,fru,3.0,3.3333,2.6667
5873,40.1,43.22,Ses03F_impro01_F005,fru,2.0,3.6667,4.0
5874,43.24,48.4375,Ses03F_impro01_F006,fru,2.0,4.3333,3.6667
5875,50.275,55.09,Ses03F_impro01_F007,fru,2.0,3.6667,3.3333
5876,55.2125,56.3125,Ses03F_impro01_F008,fru,2.0,3.3333,2.0
5877,66.26,72.37,Ses03F_impro01_F009,fru,2.0,4.0,2.3333
5878,74.345,78.9025,Ses03F_impro01_F010,xxx,2.0,4.3333,3.6667
5879,80.19,82.3875,Ses03F_impro01_F011,fru,3.3333,3.3333,2.0
5880,13.17,14.4141,Ses03F_impro01_M000,xxx,3.0,2.3333,2.3333
5881,14.52,18.7025,Ses03F_impro01_M001,neu,2.6667,2.3333,2.0
5882,20.28,27.9575,Ses03F_impro01_M002,neu,3.0,2.6667,3.3333
5883,31.3775,32.68,Ses03F_impro01_M003,neu,3.0,3.0,3.0
5884,36.7475,39.12,Ses03F_impro01_M004,neu,3.0,2.0,2.6667
5885,39.21,40.8066,Ses03F_impro01_M005,neu,3.0,2.6667,2.6667
5886,49.935,51.5625,Ses03F_impro01_M006,fru,3.0,2.6667,2.3333
5887,52.6325,54.3375,Ses03F_impro01_M007,fru,2.3333,3.6667,3.6667
5888,54.9204,60.97,Ses03F_impro01_M008,fru,2.6667,2.6667,3.3333
5889,61.02,67.67,Ses03F_impro01_M009,fru,3.0,3.3333,3.3333
5890,71.91,75.3975,Ses03F_impro01_M010,xxx,2.6667,2.3333,3.6667
5891,78.2775,81.2325,Ses03F_impro01_M011,xxx,2.0,3.6667,4.3333
5892,10.7663,18.3382,Ses03M_impro08a_F000,fru,1.5,4.0,4.5
5893,19.8763,26.9925,Ses03M_impro08a_F001,fru,2.0,3.5,4.0
5894,27.0735,31.6225,Ses03M_impro08a_F002,fru,2.0,4.5,4.0
5895,31.7275,36.8342,Ses03M_impro08a_F003,fru,1.0,4.5,4.0
5896,41.3695,44.4061,Ses03M_impro08a_F004,neu,2.5,2.0,2.0
5897,45.9836,48.5076,Ses03M_impro08a_F005,fru,3.5,3.0,2.5
5898,52.5302,61.8176,Ses03M_impro08a_F006,fru,1.0,4.5,4.5
5899,61.8767,69.4487,Ses03M_impro08a_F007,fru,1.0,4.5,5.0
5900,74.8318,81.19,Ses03M_impro08a_F008,fru,2.0,4.0,4.5
5901,81.2225,92.2433,Ses03M_impro08a_F009,fru,1.5,5.0,5.0
5902,94.6884,99.756,Ses03M_impro08a_F010,fru,1.5,3.5,4.5
5903,99.9335,102.3589,Ses03M_impro08a_F011,fru,2.0,4.0,4.5
5904,105.5533,110.1575,Ses03M_impro08a_F012,fru,2.0,4.0,4.5
5905,110.2,117.8182,Ses03M_impro08a_F013,ang,1.5,4.0,4.5
5906,118.4295,121.2295,Ses03M_impro08a_F014,ang,2.0,3.5,4.0
5907,121.3084,126.2775,Ses03M_impro08a_F015,ang,1.5,3.0,5.0
5908,132.0353,134.4212,Ses03M_impro08a_F016,fru,1.5,3.5,3.5
5909,134.4804,137.0635,Ses03M_impro08a_F017,fru,2.0,3.0,4.0
5910,138.8579,146.9819,Ses03M_impro08a_F018,fru,1.0,4.5,5.0
5911,149.4664,152.4439,Ses03M_impro08a_F019,fru,1.5,3.5,4.5
5912,154.2778,158.6553,Ses03M_impro08a_F020,ang,2.0,3.5,4.5
5913,158.675,166.4244,Ses03M_impro08a_F021,ang,1.5,4.5,4.5
5914,167.568,169.7174,Ses03M_impro08a_F022,ang,2.0,3.0,4.0
5915,169.7568,173.6019,Ses03M_impro08a_F023,fru,1.5,3.5,4.5
5916,180.0104,183.8753,Ses03M_impro08a_F024,fru,1.5,3.0,3.5
5917,183.8875,188.0359,Ses03M_impro08a_F025,fru,1.5,4.0,4.5
5918,188.5288,196.8895,Ses03M_impro08a_F026,xxx,1.5,5.0,5.0
5919,201.0304,207.7347,Ses03M_impro08a_F027,fru,2.0,4.0,4.0
5920,209.884,215.3575,Ses03M_impro08a_F028,fru,1.5,3.5,4.5
5921,218.1658,225.718,Ses03M_impro08a_F029,fru,2.5,4.0,4.0
5922,225.7771,229.8392,Ses03M_impro08a_F030,fru,3.0,2.5,3.0
5923,230.4899,239.5801,Ses03M_impro08a_F031,fru,2.0,5.0,4.5
5924,239.6393,242.9323,Ses03M_impro08a_F032,fru,2.0,3.5,4.5
5925,245.3971,248.907,Ses03M_impro08a_F033,fru,2.5,2.5,3.5
5926,249.7746,262.7494,Ses03M_impro08a_F034,fru,1.5,4.0,4.5
5927,266.4367,274.7974,Ses03M_impro08a_F035,fru,1.5,4.0,4.5
5928,6.5663,11.4367,Ses03M_impro08a_M000,neu,3.0,3.0,2.5
5929,17.6481,20.8228,Ses03M_impro08a_M001,neu,3.0,2.0,3.0
5930,34.1722,42.0202,Ses03M_impro08a_M002,neu,3.0,2.5,3.5
5931,43.4794,46.8315,Ses03M_impro08a_M003,neu,3.0,2.5,3.0
5932,47.7977,53.2597,Ses03M_impro08a_M004,neu,3.0,3.5,3.5
5933,60.1218,62.9021,Ses03M_impro08a_M005,neu,2.5,2.5,3.0
5934,68.6402,77.553,Ses03M_impro08a_M006,neu,2.5,2.5,3.5
5935,87.7474,90.4292,Ses03M_impro08a_M007,neu,3.0,2.5,3.0
5936,91.0602,95.6349,Ses03M_impro08a_M008,neu,3.0,2.0,3.0
5937,98.8687,101.6293,Ses03M_impro08a_M009,neu,3.5,3.0,2.5
5938,101.7279,107.3871,Ses03M_impro08a_M010,neu,3.0,3.5,3.5
5939,116.221,122.3732,Ses03M_impro08a_M011,fru,2.0,3.5,3.0
5940,125.5676,133.948,Ses03M_impro08a_M012,neu,3.0,4.0,4.0
5941,134.2043,140.4156,Ses03M_impro08a_M013,neu,3.0,3.0,4.0
5942,141.8945,144.4579,Ses03M_impro08a_M014,fru,2.5,3.0,3.0
5943,144.5565,150.0974,Ses03M_impro08a_M015,fru,2.0,3.0,4.0
5944,151.3989,157.4327,Ses03M_impro08a_M016,neu,2.0,3.0,3.5
5945,162.1454,164.3145,Ses03M_impro08a_M017,neu,3.0,2.0,2.5
5946,165.8131,170.0329,Ses03M_impro08a_M018,neu,2.5,2.5,3.0
5947,171.3737,181.1935,Ses03M_impro08a_M019,neu,3.0,3.0,3.5
5948,185.9851,190.8753,Ses03M_impro08a_M020,neu,2.0,3.0,3.5
5949,196.2388,203.5544,Ses03M_impro08a_M021,neu,3.0,3.0,4.0
5950,206.9065,211.1854,Ses03M_impro08a_M022,neu,2.5,2.0,3.0
5951,214.8728,218.8559,Ses03M_impro08a_M023,neu,2.5,3.0,3.5
5952,227.9067,231.1406,Ses03M_impro08a_M024,neu,3.0,3.5,2.5
5953,242.3999,246.0675,Ses03M_impro08a_M025,neu,3.0,3.5,3.0
5954,247.9999,250.6619,Ses03M_impro08a_M026,neu,3.0,2.0,3.0
5955,261.2113,268.4283,Ses03M_impro08a_M027,neu,2.5,2.5,4.0
5956,5.45,7.98,Ses03M_impro07_F000,hap,4.0,3.5,3.0
5957,9.64,11.6,Ses03M_impro07_F001,hap,4.0,3.0,3.0
5958,16.45,17.89,Ses03M_impro07_F002,xxx,3.0,3.0,2.5
5959,18.77,24.835,Ses03M_impro07_F003,sur,4.5,4.0,3.5
5960,26.91,29.83,Ses03M_impro07_F004,sur,2.5,4.0,3.5
5961,31.64,38.71,Ses03M_impro07_F005,sur,4.0,4.0,4.0
5962,39.28,45.725,Ses03M_impro07_F006,exc,5.0,4.5,4.5
5963,45.92,48.36,Ses03M_impro07_F007,exc,4.5,4.0,4.0
5964,50.62,53.06,Ses03M_impro07_F008,hap,4.0,3.0,3.0
5965,53.81,60.64,Ses03M_impro07_F009,exc,4.0,4.0,4.0
5966,73.7,75.255,Ses03M_impro07_F010,hap,3.5,3.0,2.5
5967,81.0,85.07,Ses03M_impro07_F011,hap,3.0,3.5,3.0
5968,86.77,88.37,Ses03M_impro07_F012,hap,3.5,3.5,2.5
5969,88.99,97.0,Ses03M_impro07_F013,hap,4.0,3.0,3.0
5970,98.78,101.55,Ses03M_impro07_F014,hap,3.5,3.0,2.5
5971,104.82,107.33,Ses03M_impro07_F015,xxx,3.5,4.0,3.0
5972,107.74,111.64,Ses03M_impro07_F016,exc,4.0,3.0,3.0
5973,111.91,116.27,Ses03M_impro07_F017,hap,4.0,4.0,3.5
5974,120.71,124.11,Ses03M_impro07_F018,exc,4.0,4.0,3.5
5975,125.51,127.85,Ses03M_impro07_F019,hap,4.0,3.5,3.0
5976,132.02,133.89,Ses03M_impro07_F020,xxx,4.0,3.0,2.5
5977,134.87,142.26,Ses03M_impro07_F021,xxx,3.5,3.5,3.0
5978,149.27,150.76,Ses03M_impro07_F022,xxx,3.5,2.0,2.5
5979,150.97,154.26,Ses03M_impro07_F023,neu,4.5,4.5,1.5
5980,4.3659,5.81,Ses03M_impro07_M000,xxx,5.0,4.0,1.5
5981,7.63,9.35,Ses03M_impro07_M001,xxx,5.0,4.5,1.5
5982,12.42,17.0,Ses03M_impro07_M002,exc,5.0,5.0,2.0
5983,17.14,21.0,Ses03M_impro07_M003,exc,5.5,5.0,2.0
5984,21.04,22.41,Ses03M_impro07_M004,exc,5.0,5.0,2.0
5985,22.63,24.52,Ses03M_impro07_M005,exc,5.0,4.5,1.5
5986,24.5925,27.41,Ses03M_impro07_M006,exc,5.0,4.5,2.0
5987,27.9125,28.4975,Ses03M_impro07_M007,exc,5.0,5.0,2.0
5988,29.42,33.34,Ses03M_impro07_M008,exc,4.5,5.0,2.0
5989,38.27,39.77,Ses03M_impro07_M009,neu,5.0,4.0,1.5
5990,45.47,47.15,Ses03M_impro07_M010,exc,5.5,5.0,2.0
5991,47.91,50.96,Ses03M_impro07_M011,exc,5.0,5.0,1.5
5992,60.26,66.5775,Ses03M_impro07_M012,xxx,5.0,4.5,1.5
5993,66.62,74.82,Ses03M_impro07_M013,exc,5.5,5.0,2.0
5994,74.89,81.26,Ses03M_impro07_M014,hap,5.0,4.5,2.0
5995,83.7,87.66,Ses03M_impro07_M015,exc,5.0,4.5,2.0
5996,87.82,89.59,Ses03M_impro07_M016,exc,5.0,4.5,1.5
5997,95.47,99.15,Ses03M_impro07_M017,exc,5.0,4.5,1.5
5998,100.02,107.63,Ses03M_impro07_M018,exc,5.0,4.5,1.5
5999,111.19,112.78,Ses03M_impro07_M019,exc,5.0,4.5,1.5
6000,115.65,121.05,Ses03M_impro07_M020,exc,5.0,5.0,2.0
6001,121.58,122.87,Ses03M_impro07_M021,xxx,5.5,5.0,2.0
6002,123.26,127.07,Ses03M_impro07_M022,exc,5.0,5.0,2.0
6003,127.28,132.4475,Ses03M_impro07_M023,exc,5.0,5.0,2.0
6004,132.89,135.38,Ses03M_impro07_M024,exc,5.0,5.0,2.0
6005,140.91,149.56,Ses03M_impro07_M025,hap,4.5,5.0,1.5
6006,150.13,151.51,Ses03M_impro07_M026,xxx,5.0,4.5,1.5
6007,9.6133,14.6512,Ses03M_impro06_F000,sad,3.0,2.0,3.0
6008,19.2023,22.2932,Ses03M_impro06_F001,sad,3.5,2.5,2.5
6009,27.9882,31.5658,Ses03M_impro06_F002,sad,2.0,2.0,2.5
6010,34.1943,36.7984,Ses03M_impro06_F003,sad,3.0,2.0,2.5
6011,36.8471,40.23,Ses03M_impro06_F004,sad,2.0,2.0,3.0
6012,53.4939,57.3393,Ses03M_impro06_F005,sad,2.0,2.5,4.0
6013,67.4394,69.5811,Ses03M_impro06_F006,xxx,3.0,2.0,3.0
6014,76.5173,82.7477,Ses03M_impro06_F007,sad,2.5,2.5,3.5
6015,96.6931,98.8348,Ses03M_impro06_F008,sad,1.5,2.5,3.5
6016,100.1004,103.1912,Ses03M_impro06_F009,sad,2.0,2.0,3.0
6017,123.8051,132.2016,Ses03M_impro06_F010,sad,3.5,2.5,3.5
6018,132.9074,136.8014,Ses03M_impro06_F011,sad,3.0,2.5,4.0
6019,164.0351,166.3472,Ses03M_impro06_F012,sad,3.0,2.0,3.0
6020,167.9048,175.1087,Ses03M_impro06_F013,sad,2.5,3.0,3.5
6021,177.1044,179.2704,Ses03M_impro06_F014,sad,2.0,2.5,3.0
6022,180.8037,182.9697,Ses03M_impro06_F015,sad,2.0,2.0,3.5
6023,212.9536,219.8655,Ses03M_impro06_F016,sad,3.0,2.5,2.5
6024,220.2792,223.6378,Ses03M_impro06_F017,sad,3.5,2.5,3.5
6025,228.6513,230.6713,Ses03M_impro06_F018,sad,2.5,2.5,3.0
6026,231.9856,234.9547,Ses03M_impro06_F019,sad,2.5,2.0,3.0
6027,240.3577,244.349,Ses03M_impro06_F020,sad,1.5,1.5,4.0
6028,13.5804,16.6469,Ses03M_impro06_M000,sad,3.0,2.0,2.5
6029,17.2553,20.0055,Ses03M_impro06_M001,sad,3.5,2.5,2.5
6030,21.3927,24.4349,Ses03M_impro06_M002,sad,2.5,2.0,3.0
6031,30.8844,35.1434,Ses03M_impro06_M003,sad,2.5,2.0,3.0
6032,40.1813,44.416,Ses03M_impro06_M004,sad,2.5,2.5,3.5
6033,44.489,48.8941,Ses03M_impro06_M005,sad,2.0,2.0,3.5
6034,48.9915,53.5183,Ses03M_impro06_M006,sad,2.0,2.5,3.5
6035,57.8747,60.7465,Ses03M_impro06_M007,sad,2.5,3.0,3.0
6036,60.8439,68.7049,Ses03M_impro06_M008,sad,3.0,2.5,3.5
6037,68.924,74.4242,Ses03M_impro06_M009,sad,2.5,2.5,3.5
6038,82.699,88.686,Ses03M_impro06_M010,sad,2.0,2.0,3.0
6039,88.9294,94.2593,Ses03M_impro06_M011,sad,2.0,2.5,3.5
6040,94.3324,97.4719,Ses03M_impro06_M012,sad,1.5,3.0,3.0
6041,97.5449,100.9765,Ses03M_impro06_M013,sad,2.0,2.5,3.5
6042,103.0452,106.1847,Ses03M_impro06_M014,sad,2.0,3.0,3.5
6043,106.3064,111.1739,Ses03M_impro06_M015,sad,2.0,2.5,3.0
6044,112.0501,116.6986,Ses03M_impro06_M016,sad,2.5,3.0,3.5
6045,117.015,121.9555,Ses03M_impro06_M017,sad,1.5,3.0,4.5
6046,137.9453,142.8858,Ses03M_impro06_M018,sad,2.5,2.0,3.0
6047,143.6889,152.0367,Ses03M_impro06_M019,sad,2.5,2.5,4.0
6048,152.3044,156.2958,Ses03M_impro06_M020,sad,2.5,1.5,3.5
6049,156.4905,161.4797,Ses03M_impro06_M021,sad,2.5,3.0,3.5
6050,161.7717,164.8139,Ses03M_impro06_M022,sad,2.0,2.0,3.5
6051,175.1087,178.2726,Ses03M_impro06_M023,sad,2.0,1.5,3.5
6052,182.0206,184.6003,Ses03M_impro06_M024,sad,3.0,3.5,2.5
6053,185.4522,189.8573,Ses03M_impro06_M025,sad,3.0,2.0,3.5
6054,190.052,199.5193,Ses03M_impro06_M026,sad,2.5,3.0,4.0
6055,199.61,204.8248,Ses03M_impro06_M027,sad,2.5,2.5,3.0
6056,204.8979,208.8892,Ses03M_impro06_M028,sad,2.5,3.0,3.5
6057,209.0109,212.8562,Ses03M_impro06_M029,sad,2.5,3.0,3.5
6058,219.2327,221.3744,Ses03M_impro06_M030,sad,2.5,2.0,3.0
6059,224.3922,226.9233,Ses03M_impro06_M031,sad,2.5,2.5,3.0
6060,227.0694,229.3084,Ses03M_impro06_M032,sad,2.5,2.5,3.5
6061,6.32,8.52,Ses03M_impro04_F000,xxx,2.5,2.0,2.0
6062,13.85,17.3375,Ses03M_impro04_F001,neu,3.0,2.5,2.5
6063,19.89,24.66,Ses03M_impro04_F002,fru,2.5,2.5,2.0
6064,29.65,31.36,Ses03M_impro04_F003,neu,3.0,2.0,2.0
6065,33.44,35.72,Ses03M_impro04_F004,neu,3.0,2.0,2.0
6066,38.65,43.08,Ses03M_impro04_F005,sur,2.5,2.0,2.0
6067,57.02,67.59,Ses03M_impro04_F006,xxx,3.0,3.5,3.0
6068,74.06,75.65,Ses03M_impro04_F007,sad,3.0,1.5,1.5
6069,81.54,82.79,Ses03M_impro04_F008,sad,3.0,2.0,1.5
6070,84.55,88.4,Ses03M_impro04_F009,xxx,3.0,3.0,2.0
6071,91.26,93.45,Ses03M_impro04_F010,exc,4.0,2.0,1.5
6072,96.33,100.22,Ses03M_impro04_F011,xxx,2.0,3.0,3.5
6073,117.79,119.75,Ses03M_impro04_F012,xxx,2.0,2.0,1.5
6074,120.04,128.49,Ses03M_impro04_F013,xxx,3.0,3.0,3.0
6075,129.02,131.8,Ses03M_impro04_F014,neu,3.0,2.0,2.0
6076,133.6,136.9575,Ses03M_impro04_F015,neu,3.0,3.0,2.5
6077,148.4,153.24,Ses03M_impro04_F016,xxx,2.0,3.5,2.5
6078,157.61,162.27,Ses03M_impro04_F017,xxx,2.5,2.5,2.5
6079,165.03,172.13,Ses03M_impro04_F018,xxx,3.0,2.5,3.0
6080,177.71,180.52,Ses03M_impro04_F019,xxx,2.5,3.0,2.0
6081,181.49,183.61,Ses03M_impro04_F020,xxx,2.5,2.5,2.5
6082,190.14,193.74,Ses03M_impro04_F021,xxx,3.0,2.5,3.0
